       1.000040     0.000196
       0.992522     0.003473
       0.984914     0.006350
       0.977220     0.008826
       0.969443     0.010901
       0.961588     0.012574
       0.953692     0.014032
       0.945792     0.015466
       0.937887     0.016874
       0.929977     0.018257
       0.922063     0.019615
       0.914145     0.020947
       0.906222     0.022253
       0.898296     0.023535
       0.890365     0.024791
       0.882430     0.026021
       0.874492     0.027226
       0.866549     0.028406
       0.858603     0.029560
       0.850653     0.030689
       0.842700     0.031792
       0.834743     0.032870
       0.826783     0.033922
       0.818819     0.034949
       0.810852     0.035950
       0.802882     0.036925
       0.794909     0.037875
       0.786933     0.038800
       0.778954     0.039699
       0.770972     0.040572
       0.762988     0.041420
       0.755000     0.042242
       0.747010     0.043039
       0.739018     0.043809
       0.731023     0.044555
       0.723026     0.045274
       0.715027     0.045968
       0.707025     0.046637
       0.699021     0.047280
       0.691015     0.047897
       0.683008     0.048488
       0.674998     0.049054
       0.666987     0.049594
       0.658974     0.050108
       0.650959     0.050597
       0.642943     0.051060
       0.634925     0.051497
       0.626906     0.051909
       0.618886     0.052295
       0.610865     0.052655
       0.602842     0.052990
       0.594819     0.053298
       0.586794     0.053581
       0.578769     0.053839
       0.570742     0.054070
       0.562716     0.054276
       0.554688     0.054456
       0.546660     0.054611
       0.538632     0.054739
       0.530603     0.054842
       0.522574     0.054920
       0.514544     0.054971
       0.506515     0.054997
       0.498485     0.054997
       0.490456     0.054971
       0.482426     0.054920
       0.474397     0.054842
       0.466368     0.054739
       0.458340     0.054611
       0.450312     0.054456
       0.442284     0.054276
       0.434258     0.054070
       0.426231     0.053839
       0.418206     0.053581
       0.410181     0.053298
       0.402158     0.052990
       0.394135     0.052655
       0.386114     0.052295
       0.378094     0.051909
       0.370075     0.051497
       0.362057     0.051060
       0.354041     0.050597
       0.346026     0.050108
       0.338013     0.049594
       0.330002     0.049054
       0.321992     0.048488
       0.313985     0.047897
       0.305979     0.047280
       0.297975     0.046637
       0.289973     0.045968
       0.281974     0.045274
       0.273977     0.044555
       0.265982     0.043809
       0.257990     0.043039
       0.250000     0.042242
       0.242012     0.041420
       0.234028     0.040572
       0.226046     0.039699
       0.218067     0.038800
       0.210091     0.037875
       0.202118     0.036925
       0.194148     0.035950
       0.186181     0.034949
       0.178217     0.033922
       0.170257     0.032870
       0.162300     0.031792
       0.154347     0.030689
       0.146397     0.029560
       0.138451     0.028406
       0.130508     0.027226
       0.122570     0.026021
       0.114635     0.024791
       0.106704     0.023535
       0.098778     0.022253
       0.090855     0.020947
       0.082937     0.019615
       0.075023     0.018257
       0.067113     0.016874
       0.059208     0.015466
       0.051308     0.014032
       0.043412     0.012574
       0.035521     0.011089
       0.027635     0.009580
       0.019753     0.008045
       0.011877     0.006485
       0.004005     0.004900
       0.003071     0.004613
       0.002210     0.004149
       0.001456     0.003527
       0.000838     0.002771
       0.000378     0.001908
       0.000096     0.000973
       0.000000     0.000000
       0.000122    -0.001098
       0.000482    -0.002142
       0.001063    -0.003082
       0.001836    -0.003871
       0.002763    -0.004472
       0.003800    -0.004854
       0.004895    -0.004999
       0.005995    -0.004900
       0.013835    -0.003321
       0.021680    -0.001767
       0.029530    -0.000239
       0.037385     0.001265
       0.045245     0.002743
       0.053109     0.004196
       0.060978     0.005624
       0.068852     0.007026
       0.076729     0.008404
       0.084612     0.009756
       0.092498     0.011083
       0.100389     0.012384
       0.108284     0.013660
       0.116183     0.014911
       0.124086     0.016137
       0.131993     0.017337
       0.139904     0.018512
       0.147818     0.019662
       0.155736     0.020786
       0.163658     0.021885
       0.171583     0.022958
       0.179512     0.024006
       0.187443     0.025029
       0.195378     0.026026
       0.203317     0.026997
       0.211258     0.027944
       0.219202     0.028865
       0.227149     0.029760
       0.235099     0.030630
       0.243052     0.031474
       0.251008     0.032293
       0.258966     0.033086
       0.266926     0.033854
       0.274889     0.034596
       0.282854     0.035313
       0.290822     0.036005
       0.298792     0.036670
       0.306763     0.037310
       0.314737     0.037925
       0.322713     0.038514
       0.330691     0.039078
       0.338670     0.039616
       0.346651     0.040128
       0.354634     0.040615
       0.362618     0.041076
       0.370603     0.041511
       0.378590     0.041921
       0.386578     0.042306
       0.394568     0.042664
       0.402558     0.042998
       0.410550     0.043305
       0.418542     0.043587
       0.426536     0.043843
       0.434530     0.044074
       0.442525     0.044279
       0.450520     0.044458
       0.458516     0.044612
       0.466513     0.044740
       0.474509     0.044843
       0.482507     0.044920
       0.490504     0.044971
       0.498501     0.044997
       0.506499     0.044997
       0.514496     0.044971
       0.522493     0.044920
       0.530491     0.044843
       0.538487     0.044740
       0.546484     0.044612
       0.554480     0.044458
       0.562475     0.044279
       0.570470     0.044074
       0.578464     0.043843
       0.586458     0.043587
       0.594450     0.043305
       0.602442     0.042998
       0.610432     0.042664
       0.618422     0.042306
       0.626410     0.041921
       0.634397     0.041511
       0.642382     0.041076
       0.650366     0.040615
       0.658349     0.040128
       0.666330     0.039616
       0.674309     0.039078
       0.682287     0.038514
       0.690263     0.037925
       0.698237     0.037310
       0.706208     0.036670
       0.714178     0.036005
       0.722146     0.035313
       0.730111     0.034596
       0.738074     0.033854
       0.746034     0.033086
       0.753992     0.032293
       0.761948     0.031474
       0.769901     0.030630
       0.777851     0.029760
       0.785798     0.028865
       0.793742     0.027944
       0.801683     0.026997
       0.809622     0.026026
       0.817557     0.025029
       0.825488     0.024006
       0.833417     0.022958
       0.841342     0.021885
       0.849264     0.020786
       0.857182     0.019662
       0.865096     0.018512
       0.873007     0.017337
       0.880914     0.016137
       0.888817     0.014911
       0.896716     0.013660
       0.904611     0.012384
       0.912502     0.011083
       0.920388     0.009756
       0.928271     0.008404
       0.936148     0.007026
       0.944022     0.005624
       0.951891     0.004196
       0.959755     0.002743
       0.967651     0.001453
       0.975615     0.000515
       0.983653    -0.000072
       0.991767    -0.000309
       0.999960    -0.000196
