       1.000026     0.000198
       0.969303     0.006067
       0.938853     0.011376
       0.908684     0.016124
       0.878805     0.020311
       0.849225     0.023936
       0.819977     0.027188
       0.791083     0.030260
       0.762549     0.033150
       0.734381     0.035858
       0.706583     0.038385
       0.679160     0.040731
       0.652117     0.042895
       0.625459     0.044877
       0.599192     0.046679
       0.573322     0.048299
       0.547855     0.049738
       0.522796     0.050996
       0.498153     0.052074
       0.473932     0.052971
       0.450140     0.053689
       0.426785     0.054227
       0.403874     0.054587
       0.381415     0.054768
       0.359418     0.054772
       0.337890     0.054599
       0.316842     0.054250
       0.296284     0.053726
       0.276225     0.053029
       0.256679     0.052160
       0.237656     0.051120
       0.219169     0.049911
       0.201232     0.048536
       0.183861     0.046997
       0.167070     0.045297
       0.150878     0.043439
       0.135304     0.041427
       0.120366     0.039265
       0.106090     0.036959
       0.092499     0.034515
       0.079622     0.031941
       0.067490     0.029244
       0.056139     0.026438
       0.045612     0.023534
       0.035955     0.020551
       0.027227     0.017510
       0.019498     0.014440
       0.012854     0.011379
       0.007404     0.008376
       0.003304     0.005493
       0.001295     0.003357
       0.000743     0.002623
       0.000335     0.001799
       0.000084     0.000915
       0.000000     0.000000
       0.000119    -0.001085
       0.000471    -0.002118
       0.001038    -0.003050
       0.001794    -0.003837
       0.002703    -0.004441
       0.003721    -0.004834
       0.004800    -0.004996
       0.005888    -0.004920
       0.006934    -0.004611
       0.007889    -0.004081
       0.008705    -0.003357
       0.009644    -0.002240
       0.012629    -0.000150
       0.017330     0.002436
       0.023419     0.005240
       0.030707     0.008135
       0.039068     0.011048
       0.048411     0.013934
       0.058665     0.016762
       0.069771     0.019508
       0.081684     0.022156
       0.094362     0.024690
       0.107770     0.027102
       0.121878     0.029380
       0.136659     0.031519
       0.152088     0.033513
       0.168143     0.035355
       0.184805     0.037042
       0.202055     0.038570
       0.219876     0.039936
       0.238254     0.041138
       0.257173     0.042172
       0.276621     0.043037
       0.296584     0.043731
       0.317052     0.044252
       0.338013     0.044599
       0.359457     0.044772
       0.381374     0.044768
       0.403755     0.044588
       0.426591     0.044229
       0.449874     0.043693
       0.473596     0.042977
       0.497749     0.042082
       0.522327     0.041007
       0.547322     0.039752
       0.572727     0.038316
       0.598537     0.036700
       0.624746     0.034903
       0.651347     0.032924
       0.678335     0.030765
       0.705704     0.028424
       0.733450     0.025902
       0.761567     0.023198
       0.790051     0.020313
       0.818896     0.017247
       0.848099     0.013999
       0.877680     0.010761
       0.907655     0.007723
       0.938029     0.004884
       0.968801     0.002244
       0.999974    -0.000198
