-20.0, -22.093021392822266
-19.5, -21.08670425415039
-19.0, -20.09951400756836
-18.5, -19.131755828857422
-18.0, -18.1837215423584
-17.5, -17.255699157714844
-17.0, -16.34797477722168
-16.5, -15.460821151733398
-16.0, -14.594511985778809
-15.5, -13.780930519104004
-15.0, -12.988311767578125
-14.5, -12.21546459197998
-14.0, -11.46262264251709
-13.5, -10.730016708374023
-13.0, -10.017868995666504
-12.5, -9.326395988464355
-12.0, -8.65580940246582
-11.5, -8.00838851928711
-11.0, -7.410341262817383
-10.5, -6.831596374511719
-10.0, -6.2723307609558105
-9.5, -5.732715129852295
-9.0, -5.212913513183594
-8.5, -4.730838775634766
-8.0, -4.276889324188232
-7.5, -3.8408985137939453
-7.0, -3.431833267211914
-6.5, -3.055556297302246
-6.0, -2.6953797340393066
-5.5, -2.3712172508239746
-5.0, -2.0647597312927246
-4.5, -1.789632797241211
-4.0, -1.5406361818313599
-3.5, -1.3138550519943237
-3.0, -1.1163357496261597
-2.5, -0.9417410492897034
-2.0, -0.7938565015792847
-1.5, -0.6697648167610168
-1.0, -0.567196786403656
-0.5, -0.48284488916397095
0.0, -0.41297999024391174
0.5, -0.48284488916397095
1.0, -0.567196786403656
1.5, -0.6697648167610168
2.0, -0.7938565015792847
2.5, -0.9417410492897034
3.0, -1.1163357496261597
3.5, -1.3138550519943237
4.0, -1.5406361818313599
4.5, -1.789632797241211
5.0, -2.0647597312927246
5.5, -2.3712172508239746
6.0, -2.6953797340393066
6.5, -3.055556297302246
7.0, -3.431833267211914
7.5, -3.8408985137939453
8.0, -4.276889324188232
8.5, -4.730838775634766
9.0, -5.212913513183594
9.5, -5.732715129852295
10.0, -6.2723307609558105
10.5, -6.831596374511719
11.0, -7.410341262817383
11.5, -8.00838851928711
12.0, -8.65580940246582
12.5, -9.326395988464355
13.0, -10.017868995666504
13.5, -10.730016708374023
14.0, -11.46262264251709
14.5, -12.21546459197998
15.0, -12.988311767578125
15.5, -13.780930519104004
16.0, -14.594511985778809
16.5, -15.460821151733398
17.0, -16.34797477722168
17.5, -17.255699157714844
18.0, -18.1837215423584
18.5, -19.131755828857422
19.0, -20.09951400756836
19.5, -21.08670425415039
