       3.000078     0.000595
       2.816050     0.030127
       2.635875     0.056356
       2.459678     0.079274
       2.287587     0.098876
       2.119746     0.115156
       1.956350     0.128684
       1.797577     0.140036
       1.643564     0.149213
       1.494459     0.156222
       1.350420     0.161068
       1.211622     0.163761
       1.078253     0.164315
       0.950527     0.162749
       0.828677     0.159087
       0.712967     0.153359
       0.603698     0.145609
       0.501212     0.135892
       0.405912     0.124282
       0.318271     0.110879
       0.238868     0.095823
       0.168421     0.079314
       0.107871     0.061654
       0.058507     0.043325
       0.022353     0.025214
       0.005490     0.011600
       0.003178     0.009233
       0.001442     0.006417
       0.000365     0.003288
       0.000000     0.000000
       0.000315    -0.003057
       0.001246    -0.005985
       0.002754    -0.008663
       0.004777    -0.010977
       0.007228    -0.012830
       0.010006    -0.014144
       0.012993    -0.014865
       0.016065    -0.014962
       0.019092    -0.014431
       0.021947    -0.013294
       0.024510    -0.011600
       0.037748    -0.000535
       0.070242     0.015715
       0.117199     0.033141
       0.175991     0.050285
       0.245050     0.066467
       0.323309     0.081305
       0.409975     0.094558
       0.504428     0.106065
       0.606164     0.115711
       0.714761     0.123413
       0.829861     0.129110
       0.951155     0.132756
       1.078369     0.134315
       1.211264     0.133763
       1.349621     0.131078
       1.493247     0.126246
       1.641965     0.119256
       1.795612     0.110100
       1.954040     0.098773
       2.117112     0.085271
       2.284762     0.070167
       2.456942     0.054030
       2.633578     0.036859
       2.814594     0.018651
       2.999922    -0.000595
