nan, nan
nan, nan
-19.0, -0.729880690574646
-18.5, -0.7106053233146667
-18.0, -0.691189706325531
-17.5, -0.6716609597206116
-17.0, -0.6520215272903442
-16.5, -0.6322829127311707
-16.0, -0.612463116645813
-15.5, -0.5925811529159546
-15.0, -0.572643518447876
-14.5, -0.5526989698410034
-14.0, -0.5327454209327698
-13.5, -0.5127967000007629
-13.0, -0.49287348985671997
-12.5, -0.47300252318382263
-12.0, -0.4532090127468109
-11.5, -0.43347182869911194
-11.0, -0.41389042139053345
-10.5, -0.3944350779056549
-10.0, -0.37514737248420715
-9.5, -0.35602468252182007
-9.0, -0.3371054232120514
-8.5, -0.3183819651603699
-8.0, -0.2998834550380707
-7.5, -0.28158316016197205
-7.0, -0.2635619342327118
-6.5, -0.2458077371120453
-6.0, -0.22835540771484375
-5.5, -0.21131594479084015
-5.0, -0.19486746191978455
-4.5, -0.17927780747413635
-4.0, -0.16491596400737762
-3.5, -0.15230603516101837
-3.0, -0.14230826497077942
-2.5, -0.13557764887809753
-2.0, -0.120658740401268
-1.5, -0.06362983584403992
-1.0, 0.03727136552333832
-0.5, 0.13517232239246368
0.0, 0.2113644778728485
0.5, 0.27193203568458557
1.0, 0.323662132024765
1.5, 0.3705369532108307
2.0, 0.4145888388156891
2.5, 0.4567204713821411
3.0, 0.4972642660140991
3.5, 0.5361762046813965
4.0, 0.5733132362365723
4.5, 0.6087273359298706
5.0, 0.6418089270591736
5.5, 0.6718231439590454
6.0, 0.6982279419898987
6.5, 0.7205857634544373
7.0, 0.7386021018028259
7.5, 0.752514660358429
8.0, 0.7632339000701904
8.5, 0.7722772359848022
9.0, 0.78114253282547
9.5, 0.7908159494400024
10.0, 0.8017405867576599
10.5, 0.814081072807312
11.0, 0.8277609944343567
11.5, 0.8426244258880615
12.0, 0.8584805130958557
12.5, 0.8751183748245239
13.0, 0.8924130201339722
13.5, 0.9101846218109131
14.0, 0.9283215403556824
14.5, 0.9467342495918274
15.0, 0.9653871059417725
15.5, 0.9841468930244446
16.0, 1.0029916763305664
16.5, 1.021871566772461
17.0, 1.0407782793045044
17.5, 1.0596237182617188
18.0, 1.0784085988998413
18.5, 1.097149133682251
19.0, 1.1157405376434326
nan, nan
