       1.000021     0.000199
       0.969206     0.005240
       0.938684     0.009755
       0.908464     0.013744
       0.878553     0.017206
       0.848959     0.020141
       0.819707     0.022740
       0.790817     0.025194
       0.762296     0.027503
       0.734146     0.029666
       0.706373     0.031684
       0.678982     0.033558
       0.651976     0.035286
       0.625362     0.036869
       0.599144     0.038307
       0.573328     0.039601
       0.547919     0.040750
       0.522923     0.041755
       0.498346     0.042616
       0.474195     0.043332
       0.450476     0.043906
       0.427197     0.044336
       0.404363     0.044624
       0.381984     0.044770
       0.360068     0.044774
       0.338622     0.044637
       0.317655     0.044361
       0.297178     0.043945
       0.277199     0.043391
       0.257730     0.042700
       0.238783     0.041873
       0.220369     0.040913
       0.202501     0.039819
       0.185193     0.038596
       0.168460     0.037244
       0.152320     0.035766
       0.136789     0.034166
       0.121887     0.032447
       0.107635     0.030613
       0.094059     0.028669
       0.081183     0.026621
       0.069039     0.024477
       0.057661     0.022244
       0.047089     0.019934
       0.037370     0.017561
       0.028559     0.015141
       0.020726     0.012699
       0.013956     0.010265
       0.008360     0.007882
       0.004097     0.005610
       0.001906     0.003927
       0.001105     0.003135
       0.000502     0.002183
       0.000127     0.001120
       0.000000     0.000000
       0.000103    -0.001010
       0.000408    -0.001979
       0.000903    -0.002866
       0.001567    -0.003635
       0.002372    -0.004254
       0.003285    -0.004697
       0.004270    -0.004946
       0.005284    -0.004992
       0.006287    -0.004831
       0.007237    -0.004472
       0.008094    -0.003927
       0.009316    -0.002921
       0.012615    -0.001167
       0.017581     0.000945
       0.023891     0.003213
       0.031362     0.005542
       0.039874     0.007879
       0.049338     0.010190
       0.059688     0.012452
       0.070869     0.014645
       0.082836     0.016759
       0.095551     0.018781
       0.108980     0.020704
       0.123096     0.022520
       0.137873     0.024225
       0.153287     0.025813
       0.169318     0.027280
       0.185947     0.028624
       0.203158     0.029841
       0.220934     0.030929
       0.239261     0.031885
       0.258125     0.032708
       0.277515     0.033396
       0.297417     0.033948
       0.317822     0.034362
       0.338719     0.034638
       0.360098     0.034774
       0.381951     0.034770
       0.404268     0.034625
       0.427041     0.034338
       0.450263     0.033908
       0.473926     0.033336
       0.498022     0.032621
       0.522547     0.031762
       0.547492     0.030759
       0.572851     0.029612
       0.598620     0.028321
       0.624791     0.026885
       0.651360     0.025305
       0.678321     0.023580
       0.705670     0.021709
       0.733400     0.019694
       0.761509     0.017534
       0.789991     0.015228
       0.818841     0.012778
       0.848056     0.010182
       0.877651     0.007633
       0.907639     0.005320
       0.938023     0.003244
       0.968803     0.001405
       0.999979    -0.000199
