-19.0, -0.8323468565940857
-18.5, -0.8130552172660828
-18.0, -0.7936065793037415
-17.5, -0.7740500569343567
-17.0, -0.7543800473213196
-16.5, -0.7346062660217285
-16.0, -0.7147390246391296
-15.5, -0.6947990655899048
-15.0, -0.6747634410858154
-14.5, -0.6547423601150513
-14.0, -0.6347078680992126
-13.5, -0.6146774291992188
-13.0, -0.5946626663208008
-12.5, -0.5746898651123047
-12.0, -0.5547839999198914
-11.5, -0.5349293351173401
-11.0, -0.5152342319488525
-10.5, -0.4956815838813782
-10.0, -0.4762837588787079
-9.5, -0.4570733904838562
-9.0, -0.4380529522895813
-8.5, -0.41924241185188293
-8.0, -0.4006634056568146
-7.5, -0.3823041319847107
-7.0, -0.3641895353794098
-6.5, -0.3463127613067627
-6.0, -0.3286895155906677
-5.5, -0.3114120364189148
-5.0, -0.29467955231666565
-4.5, -0.2788231670856476
-4.0, -0.2643410563468933
-3.5, -0.2523241341114044
-3.0, -0.24429772794246674
-2.5, -0.21963509917259216
-2.0, -0.13603341579437256
-1.5, -0.047770507633686066
-1.0, 0.01767224259674549
-0.5, 0.07258724421262741
0.0, 0.12361133843660355
0.5, 0.17281165719032288
1.0, 0.22078268229961395
1.5, 0.2677054703235626
2.0, 0.3135763704776764
2.5, 0.3585669994354248
3.0, 0.40271106362342834
3.5, 0.4455433189868927
4.0, 0.48683473467826843
4.5, 0.5260161757469177
5.0, 0.5614468455314636
5.5, 0.5858076810836792
6.5, 0.5972158908843994
7.0, 0.6042242646217346
7.5, 0.613759458065033
8.0, 0.6253184676170349
8.5, 0.6384894251823425
9.0, 0.6529742479324341
9.5, 0.6685366630554199
10.0, 0.6849911212921143
10.5, 0.7021718621253967
11.0, 0.7199389934539795
11.5, 0.7381824254989624
12.0, 0.7567891478538513
12.5, 0.7757192850112915
13.0, 0.7948464751243591
13.5, 0.8141321539878845
14.0, 0.8335211873054504
14.5, 0.8530163764953613
15.0, 0.8725139498710632
15.5, 0.8920215964317322
16.0, 0.9115483164787292
16.5, 0.9309828877449036
17.0, 0.9503512382507324
17.5, 0.9696744680404663
18.0, 0.9888567328453064
18.5, 1.0079275369644165
19.0, 1.0269252061843872
19.5, 1.0457358360290527
